name,2dumap1,2dumap2,3dumap1,3dumap2,3dumap3
GRB230905656,3.7634933,4.7585,3.8988733,4.9149346,3.8918798
GRB230906538,6.7682543,7.3537164,6.9793377,7.3332872,3.5132306
GRB230910125,9.681548,6.617373,9.005218,6.1388083,5.8808603
GRB230911132,10.359928,4.452744,9.53506,4.122149,5.203581
GRB230911185,9.244129,6.0605445,8.7915945,5.771116,5.241804
GRB230911329,8.597032,3.2070332,8.814548,3.4924912,3.6922266
GRB230911686,9.4337,5.679624,9.357311,5.61458,4.9277177
GRB230913331,9.200908,5.9943867,9.021097,5.8518705,4.9817624
GRB230915236,10.437919,4.003294,9.520589,3.660449,5.1032553
GRB230915288,10.019097,3.8427205,9.789027,4.03495,4.4571733
GRB230916144,9.335295,5.116911,9.424293,5.2093754,4.5530367
GRB230918412,2.6359506,2.9996705,2.3306656,2.469082,6.761421
GRB230918997,9.964549,5.8380284,9.184341,5.389593,5.5712037
GRB230919707,7.242896,7.5414724,7.5254493,7.5570636,3.5589411
GRB230921112,8.977485,3.5176306,9.24615,3.836,3.6336625
GRB230930917,8.999422,5.7806563,9.019008,5.755467,4.732947
GRB231001015,9.613821,4.0363736,9.5234995,4.1010475,4.3238535
GRB231004350,8.284029,7.422625,8.3922615,7.3107414,4.979405
GRB231012231,4.362497,5.500921,4.369042,5.319816,3.9472215
GRB231014102,8.908312,5.9441996,8.900461,5.887913,4.7690496
GRB231017337,7.069934,7.3953896,7.425423,7.4304295,3.4367824
GRB231018521,8.018591,3.9959764,8.387171,4.2157,3.6227744
GRB231019715,7.819889,6.434291,8.105681,6.4744196,4.143755
GRB231020790,9.8941555,3.582093,8.964091,3.1301553,5.0652423
GRB231020900,10.371596,4.8243284,9.235652,4.3436284,5.5558825
GRB231024556,2.7993994,3.1641128,2.490849,2.7175896,6.405088
GRB231025283,8.646163,5.8505573,8.733419,5.8692923,4.5554113
GRB231028173,8.805248,2.3076167,8.702194,2.5048115,4.1617365
GRB231028935,9.414851,3.2037957,9.680982,3.6417875,3.6172383
GRB231030005,8.05376,6.355244,8.383928,6.446675,4.240527
GRB231030050,9.270899,4.271107,9.371693,4.534457,4.1458445
GRB231030832,9.414135,7.568163,8.836215,7.1680617,6.5087323
GRB231031144,8.947464,6.286156,8.987253,6.204519,4.9432874
GRB231101099,8.929133,5.7239594,9.324165,5.8493786,4.4633055
GRB231103612,10.190699,3.009608,9.990352,3.4924788,4.091418
GRB231104075,8.4623785,2.1956413,8.662873,2.5454159,3.6975586
GRB231104966,9.153492,6.1957674,9.178287,6.1188188,5.059705
GRB231106759,10.180113,2.9598043,9.769392,3.2075727,4.2736907
GRB231106981,6.6035967,6.830783,6.910132,6.923856,3.2605326
GRB231108877,8.1058,6.521084,8.390323,6.572933,4.3601093
GRB231109274,8.367955,6.1454597,8.647434,6.2305293,4.433465
GRB231114388,4.8398623,5.7734838,5.074797,6.0354085,2.912551
GRB231115650,2.5268226,2.9084241,2.0309637,1.9976289,7.4515443
GRB231116403,7.4523096,6.6134033,7.975182,6.722721,3.7273133
GRB231118720,9.896468,6.265921,9.194553,5.7765727,5.8195133
GRB231118940,9.972482,6.62763,9.0700865,5.988002,6.1447325
GRB231120016,9.275655,5.2897825,9.277259,5.262452,4.7518287
GRB231122531,9.095307,4.050648,9.328532,4.3108954,3.9312177
GRB231123114,7.4998097,6.809054,7.8741736,6.894248,3.8906217
GRB231123809,9.12642,3.8853433,9.360345,4.179685,3.8607776
GRB231123832,3.3609712,3.7811959,3.3606813,3.9199789,4.835613
GRB231124360,9.971831,4.038061,9.382438,3.8141358,4.815139
GRB231126050,8.497768,6.3436203,8.75935,6.401454,4.548792
GRB231128489,10.038133,3.8335512,9.550781,3.7700496,4.650563
GRB231129799,8.333547,7.467079,8.22899,7.2881036,5.133329
GRB231203293,9.404737,2.8445783,9.659829,3.4069211,3.479557
GRB231203831,6.753445,5.819494,6.9436955,5.927617,4.0341415
GRB231204833,9.597911,6.194129,9.194486,5.8892417,5.482248
GRB231205101,4.2414827,5.734732,4.4413147,5.8986025,2.900504
GRB231206789,4.418142,5.3699355,4.576781,5.5611796,3.3392024
GRB231210553,5.8967676,6.4070225,6.017409,6.526661,2.982468
GRB231214850,8.89886,4.012927,9.052679,4.2265067,3.9617417
GRB231215408,10.158735,3.743302,9.273714,3.3420532,4.966861
GRB231219717,8.243765,6.400987,8.282095,6.3231006,4.4899783
GRB231220674,8.9706,6.3418922,8.953134,6.2322774,4.980677
GRB231222299,9.691246,4.204391,9.317275,4.0808125,4.671056
GRB231222310,10.0062685,5.873019,9.207352,5.3589025,5.6644454
GRB231224868,2.8112726,3.2063923,2.5794437,2.863688,6.2088647
GRB231230062,9.217315,5.1494465,9.348872,5.247824,4.4800396
